MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,3IINFOLTD,3I INFOTECH LIMITED,        43.35,        43.95,        44.55,        43.50,        43.70,                 18085967.45,410614,N, ,3447,       119.30,        37.25
N,EQ,3MINDIA,3M INDIA LIMITED,     24295.30,     24400.00,     24960.80,     24344.60,     24792.50,                 83732227.60,3383,N, ,2103,     27800.00,     17273.00
N,EQ,3PLAND,3P LAND HOLDINGS LIMITED,        16.80,        17.15,        17.45,        16.50,        16.80,                    37922.85,2264,N, ,44,        25.05,        12.10
N,EQ,4THDIM,FOURTH DIMENSION SOL L,        56.95,        59.75,        59.75,        59.75,        59.75,                    32982.00,552,N, ,2,        59.75,        37.00
N,EQ,5PAISA,5PAISA CAPITAL LIMITED,       335.20,       339.85,       356.00,       338.80,       345.60,                 11501931.60,33334,N, ,1466,       543.80,       264.85
N,EQ,63MOONS,63 MOONS TECHNOLOGIES LTD,       163.35,       166.00,       174.50,       163.45,       168.30,                 34641587.35,204160,N, ,4670,       372.60,        90.55
N,EQ,A2ZINFRA,A2Z INFRA ENGINEERING LTD,        10.30,        10.30,        10.55,        10.25,        10.45,                  2923909.70,281168,N, ,347,        16.15,         4.15
N,SM,AAATECH,AAA TECHNOLOGIES LIMITED,        69.05,        69.00,        69.00,        65.60,        65.60,                  1495575.00,22500,N, ,5,       146.00,        50.00
N,EQ,AAKASH,AAKASH EXPLORATION SER L,        13.65,        14.10,        14.30,        13.95,        14.30,                  4825993.95,338764,N, ,465,       286.20,        11.80
N,EQ,AAREYDRUGS,AAREY DRUGS & PHARM LTD,        38.40,        39.35,        39.60,        38.25,        38.45,                   854930.50,22042,N, ,332,        64.35,        28.25
N,EQ,AARTIDRUGS,AARTI DRUGS LTD.,       469.80,       477.45,       481.70,       470.00,       477.45,                 87308163.50,183090,N, ,9470,       645.60,       378.00
N,EQ,AARTIIND,AARTI INDUSTRIES LTD,       738.60,       747.85,       775.00,       745.10,       771.50,                689031336.55,906196,N, ,34890,      1168.00,       668.85
N,EQ,AARTISURF,AARTI SURFACTANTS LIMITED,       758.60,       766.15,       782.00,       757.25,       766.75,                  5969537.30,7768,N, ,923,      1524.00,       603.35
N,EQ,AARVEEDEN,AARVEE DEN. & EXP. LTD,        25.60,        25.15,        26.20,        25.15,        25.75,                   278713.40,10866,N, ,110,        33.40,        17.40
N,EQ,AARVI,AARVI ENCON LIMITED,       151.80,       154.85,       156.20,       150.15,       150.85,                  2316162.40,15232,N, ,464,       178.70,        51.95
N,EQ,AAVAS,AAVAS FINANCIERS LIMITED,      2230.40,      2242.10,      2252.50,      2180.00,      2196.05,                153369376.30,69565,N, ,14919,      3340.00,      1815.00
N,EQ,ABAN,ABAN OFFSHORE LTD.,        50.35,        51.10,        51.90,        50.50,        51.10,                  4982876.00,97445,N, ,1465,        74.70,        36.00
N,EQ,ABB,ABB INDIA LIMITED,      2994.80,      3059.45,      3115.00,      3040.00,      3080.80,                966234191.75,313948,N, ,36529,      3446.30,      1800.00
N,EQ,ABBOTINDIA,ABBOTT INDIA LIMITED,     18833.30,     19025.00,     19100.00,     18838.95,     18978.50,                328608952.10,17311,N, ,3111,     23934.45,     15514.00
N,EQ,ABCAPITAL,ADITYA BIRLA CAPITAL LTD.,       109.75,       111.00,       115.50,       111.00,       115.20,                374837426.85,3287128,N, ,16447,       139.20,        85.60
N,SM,ABCOTS,A B COTSPIN INDIA LIMITED,        41.95,        42.50,        42.50,        42.50,        42.50,                   170000.00,4000,N, ,1,        61.35,        34.15
N,EQ,ABFRL,ADITYA BIRLA FASHION & RT,       332.35,       339.00,       340.75,       332.25,       333.50,                937653489.60,2797214,N, ,36595,       351.75,       221.30
N,SM,ABINFRA,A B INFRABUILD LIMITED,        16.05,        16.85,        16.85,        16.85,        16.85,                    67400.00,4000,N, ,1,        18.75,         5.80
N,EQ,ABSLAMC,ADIT BIRL SUN LIF AMC LTD,       452.65,       454.00,       456.40,       450.50,       451.15,                 15132575.45,33465,N, ,2044,       722.90,       375.00
N,EQ,ACCELYA,ACCELYA SOLN INDIA LTD,      1137.80,      1154.50,      1154.50,      1133.10,      1141.65,                 43577904.15,38188,N, ,4357,      1457.70,       831.50
N,SM,ACCORD,ACCORD SYNERGY LIMITED,        28.35,        29.70,        29.70,        29.70,        29.70,                    59400.00,2000,N, ,1,        37.30,        14.95
N,EQ,ACCURACY,ACCURACY SHIPPING LIMITED,       264.65,       268.95,       275.00,       255.00,       262.20,                 25325456.10,94254,N, ,2269,       303.00,       130.25
N,EQ,ACE,ACTION CONST EQUIP LTD,       280.55,       285.50,       288.40,       281.05,       286.15,                 70303287.90,247232,N, ,5881,       319.80,       175.00
N,SM,ACEINTEG,ACE INTEGRATED SOLU. LTD.,        37.00,        38.85,        38.85,        38.85,        38.85,                   174825.00,4500,N, ,1,        38.85,        16.30
N,EQ,ACRYSIL,ACRYSIL LIMITED,       610.10,       624.00,       635.00,       598.80,       608.20,                 94922051.90,153703,N, ,8161,       927.90,       468.00
N,EQ,ADFFOODS,ADF FOODS LIMITED,       712.90,       719.95,       745.00,       710.95,       718.90,                 10402027.15,14333,N, ,1435,      1000.00,       650.00
N,EQ,ADORWELD,ADOR WELDING LTD,       873.20,       895.95,       909.50,       885.95,       895.50,                 10052323.40,11233,N, ,1474,      1037.80,       586.15
N,EQ,ADROITINFO,ADROIT INFOTECH LIMITED,        16.55,        17.15,        17.15,        15.80,        16.20,                   834310.20,51671,N, ,302,        20.80,         8.35
N,EQ,ADSL,ALLIED DIGITAL SERV. LTD,       102.90,       104.10,       105.50,       102.95,       103.40,                  9104623.25,87402,N, ,1451,       174.50,        75.00
N,EQ,ADVANIHOTR,ADVANI HOT.& RES.(I) LTD,        85.80,        87.75,        89.00,        85.40,        86.85,                 11632122.50,132885,N, ,1792,       109.50,        60.55
N,EQ,ADVENZYMES,ADVANCED ENZYME TECH LTD,       268.00,       271.35,       278.25,       271.05,       276.55,                 33227945.40,120746,N, ,3590,       421.50,       258.40
N,EQ,AEGISCHEM,AEGIS LOGISTICS LIMITED,       264.35,       266.95,       275.60,       266.20,       273.05,                107287260.80,395144,N, ,9783,       303.55,       167.25
N,EQ,AETHER,AETHER INDUSTRIES LIMITED,       911.95,       929.00,       929.05,       913.00,       924.60,                 34991542.10,37921,N, ,2858,      1048.90,       701.00
N,EQ,AFFLE,AFFLE (INDIA) LIMITED,      1246.10,      1267.90,      1267.90,      1240.00,      1245.60,                154105092.70,123211,N, ,10532,      5889.90,       871.55
N,EQ,AGARIND,AGARWAL INDS CORP LTD.,       623.00,       629.30,       676.00,       625.20,       655.45,                 66490153.65,103420,N, ,7859,       730.95,       310.20
N,EQ,AGI,AGI GREENPAC LIMITED,       322.70,       329.75,       333.70,       318.70,       323.85,                 99527554.55,306911,N, ,8535,       407.70,       178.25
N,SM,AGNI,AGNI GREEN POWER LTD,        26.60,        26.60,        27.00,        26.60,        27.00,                   536000.00,20000,N, ,2,        42.15,        17.00
N,EQ,AGRITECH,AGRI-TECH (INDIA) LIMITED,        92.35,        94.00,        96.95,        93.00,        96.95,                  1086262.50,11296,N, ,392,       143.20,        58.60
N,EQ,AGROPHOS,AGRO PHOS INDIA LIMITED,        36.55,        36.30,        37.70,        36.00,        36.25,                  1273832.85,34682,N, ,350,        76.10,        14.60
N,EQ,AGSTRA,AGS TRANSACT TECH LTD,        79.35,        80.80,        81.20,        79.75,        80.10,                 16810095.00,209971,N, ,1667,       181.85,        65.85
N,EQ,AHLUCONT,AHLUWALIA CONT IND LTD,       428.00,       435.00,       435.00,       418.55,       423.95,                  8257261.20,19423,N, ,1339,       563.60,       345.50
N,EQ,AIAENG,AIA ENGINEERING LIMITED,      2466.40,      2479.40,      2519.00,      2406.10,      2442.95,                393420406.95,161740,N, ,26629,      2723.90,      1475.05
N,SM,AILIMITED,ABHISHEK INTEGRATIONS LTD,        29.75,        31.20,        31.20,        31.20,        31.20,                    93600.00,3000,N, ,1,        36.90,        19.15
N,EQ,AIRAN,AIRAN LIMITED,        17.60,        17.75,        18.15,        17.65,        17.90,                  2145818.30,120349,N, ,817,        28.40,        17.00
N,EQ,AIROLAM,AIRO LAM LIMITED,       110.10,       114.00,       115.00,       103.25,       109.70,                 25408066.40,232584,N, ,3018,       129.50,        50.40
N,E1,AIRTELPP,AIRTEL RS. 1.25 PPD UP,       405.35,       415.00,       426.00,       409.95,       416.10,                284437356.95,682600,N, ,4099,       460.60,       259.00
N,SM,AISL,ANI INTEGRATED SERV LTD.,        58.00,        58.00,        58.00,        56.00,        56.00,                   136800.00,2400,N, ,2,        72.45,        37.05
N,EQ,AJANTPHARM,AJANTA PHARMA LIMITED,      1286.90,      1300.00,      1308.50,      1279.00,      1283.45,                 65806969.15,51133,N, ,4641,      2365.80,      1165.00
N,EQ,AJMERA,AJMERA REALTY & INF I LTD,       253.30,       258.45,       281.60,       254.55,       271.80,                 29266897.15,107304,N, ,4114,       495.00,       210.00
N,EQ,AJOONI,AJOONI BIOTECH LIMITED,        39.30,        39.95,        40.30,        39.20,        39.85,                  6705748.30,168896,N, ,1322,        85.85,        32.00
N,EQ,AJRINFRA,AJR INFRA & TOLLING LTD,         1.65,         1.70,         1.70,         1.60,         1.60,                  1740784.95,1059324,N, ,430,         2.70,         1.25
N,EQ,AKASH,AKASH INFRA-PROJECTS LTD,        34.80,        34.80,        36.40,        33.10,        34.25,                  2042157.45,60256,N, ,455,       267.10,        22.70
N,EQ,AKSHAR,AKSHAR SPINTEX LIMITED,        65.80,        63.10,        72.35,        63.10,        72.35,                 56856158.95,802129,N, ,2079,       128.85,        63.10
N,EQ,AKSHARCHEM,AKSHARCHEM INDIA LIMITED,       323.35,       328.15,       333.00,       325.30,       329.15,                   956576.60,2900,N, ,261,       613.70,       230.85
N,EQ,AKSHOPTFBR,AKSH OPTIFIBRE LIMITED,        11.55,        12.00,        12.45,        11.20,        12.10,                  7866088.25,651665,N, ,1052,        15.85,         8.10
N,EQ,AKZOINDIA,AKZO NOBEL INDIA LIMITED,      2211.10,      2222.40,      2249.05,      2177.00,      2192.85,                 39354691.10,17741,N, ,3398,      2300.00,      1687.60
N,EQ,ALANKIT,ALANKIT LIMITED,        11.40,        11.50,        11.75,        11.35,        11.40,                  3976487.20,345451,N, ,698,        21.60,        10.15
N,EQ,ALBERTDAVD,ALBERT DAVID LIMITED,       566.55,       564.40,       575.00,       561.00,       563.00,                  1371824.10,2426,N, ,218,       739.00,       486.85
N,EQ,ALEMBICLTD,ALEMBIC LIMITED,        65.90,        66.90,        67.85,        66.40,        67.40,                  8552068.70,127402,N, ,1697,       117.50,        56.50
N,EQ,ALICON,ALICON CASTALLOY LIMITED,       840.50,       851.00,       852.00,       831.00,       835.80,                 20465303.40,24377,N, ,2327,      1014.60,       585.05
N,EQ,ALKALI,ALKALI METALS LTD,       111.30,       116.40,       117.75,       105.00,       110.65,                 36802561.90,331036,N, ,7007,       144.00,        72.00
N,EQ,ALKEM,ALKEM LABORATORIES LTD.,      3270.90,      3325.05,      3347.70,      3265.05,      3301.05,                203169743.45,61649,N, ,8022,      4050.00,      2828.00
N,EQ,ALKYLAMINE,ALKYL AMINES CHEM. LTD,      2912.05,      2931.00,      2962.05,      2908.05,      2916.05,                 59766640.80,20386,N, ,4968,      4180.00,      2506.20
N,EQ,ALLCARGO,ALLCARGO LOGISTICS LTD,       402.15,       409.40,       418.00,       406.00,       412.40,                381855888.30,927360,N, ,18955,       452.00,       249.20
N,EQ,ALLSEC,ALLSEC TECHNOLOGIES LTD,       498.25,       500.25,       509.50,       487.00,       491.60,                  7039231.05,14243,N, ,703,       747.90,       414.90
N,EQ,ALMONDZ,ALMONDZ GLOBAL SEC LTD,        81.95,        82.05,        82.85,        81.50,        82.10,                   588840.65,7159,N, ,130,       154.50,        74.15
N,EQ,ALPA,ALPA LABORATORIES LTD,        57.55,        58.65,        60.05,        58.45,        58.95,                  1937979.65,32749,N, ,445,       108.80,        47.35
N,EQ,ALPHAGEO,ALPHAGEO (INDIA) LIMITED,       285.50,       290.00,       292.85,       286.70,       288.60,                  1250816.45,4318,N, ,326,       511.25,       243.50
N,EQ,ALPSINDUS,ALPS INDUSTRIES LTD,         2.45,         2.35,         2.45,         2.35,         2.35,                   208461.80,88215,N, ,107,         3.90,         1.80
N,EQ,AMARAJABAT,AMARA RAJA BATTERIES LTD.,       481.30,       492.00,       496.55,       485.15,       494.45,                164411192.65,333671,N, ,9284,       781.60,       438.05
N,EQ,AMBER,AMBER ENTERPRISES (I) LTD,      2372.95,      2400.00,      2400.00,      2365.65,      2381.35,                 91043255.45,38196,N, ,3832,      4025.95,      2040.00
N,EQ,AMBIKCO,AMBIKA COTTON MILL LTD.,      1574.55,      1597.40,      1624.80,      1595.00,      1618.40,                 15999643.20,9939,N, ,3728,      2830.00,      1325.00
N,SM,AMEYA,AMEYA PRECISION ENG LTD,        56.60,        58.00,        58.00,        56.25,        56.85,                   914200.00,16000,N, ,4,        64.40,        47.50
N,EQ,AMIORG,AMI ORGANICS LIMITED,       896.35,       911.05,       929.00,       910.00,       920.70,                 45409409.70,49428,N, ,3970,      1418.70,       766.10
N,EQ,AMJLAND,AMJ LAND HOLDINGS LIMITED,        27.95,        28.55,        28.95,        28.00,        28.75,                   639910.35,22307,N, ,373,        39.50,        22.75
N,EQ,AMRUTANJAN,AMRUTAJAN HEALTH LTD,       721.40,       727.90,       728.00,       716.05,       721.10,                  9367525.20,12989,N, ,2053,      1024.55,       702.35
N,EQ,ANANDRATHI,ANAND RATHI WEALTH LTD,       659.15,       660.05,       666.00,       660.05,       664.80,                 21380973.60,32197,N, ,1049,       721.35,       542.05
N,EQ,ANANTRAJ,ANANT RAJ LIMITED,        94.00,        96.00,       104.90,        95.65,       101.65,                736573306.45,7251717,N, ,36547,       104.90,        43.00
N,EQ,ANDHRAPAP,ANDHRA PAPER LIMITED,       425.15,       436.00,       436.00,       424.20,       425.95,                 10015840.75,23343,N, ,1736,       510.00,       205.15
N,EQ,ANDHRSUGAR,ANDHRA SUGARS LTD,       136.55,       138.25,       143.80,       138.00,       142.30,                 21230713.30,149958,N, ,5463,       726.55,       112.00
N,EQ,ANDREWYU,ANDREW YULE & CO LTD,        19.95,        20.15,        20.40,        20.00,        20.05,                  2274652.40,113135,N, ,508,        29.90,        18.25
N,EQ,ANGELONE,ANGEL ONE LIMITED,      1363.75,      1442.00,      1550.00,      1430.75,      1532.15,               4041940836.65,2699657,N, ,89301,      2022.00,       990.50
N,EQ,ANIKINDS,ANIK INDUSTRIES LTD,        35.20,        36.60,        38.25,        35.60,        37.80,                  2305736.70,62107,N, ,616,        50.40,        17.65
N,EQ,ANKITMETAL,ANKIT MET & POW LTD,         5.95,         6.00,         6.00,         5.85,         5.90,                   595198.90,100445,N, ,371,         9.80,         5.80
N,EQ,ANMOL,ANMOL INDIA LIMITED,       167.15,       169.05,       174.00,       169.05,       172.55,                  2320056.65,13440,N, ,142,       246.00,       135.00
N,EQ,ANSALHSG,ANSAL HOUSING LIMITED,         4.90,         5.15,         5.85,         5.00,         5.85,                  7456198.65,1292438,N, ,656,        13.95,         4.60
N,EQ,ANTGRAPHIC,ANTARCTICA LTD,          .85,          .85,          .85,          .80,          .85,                  1487389.35,1838084,N, ,994,         1.10,          .40
N,EQ,ANUP,THE ANUP ENGINEERING LTD,       850.40,       861.00,       879.90,       839.00,       853.30,                  8286472.45,9646,N, ,2238,      1236.95,       615.90
N,EQ,ANURAS,ANUPAM RASAYAN INDIA LTD,       726.90,       745.00,       745.00,       733.10,       742.40,                 44692769.05,60413,N, ,3906,      1107.55,       546.75
N,EQ,APARINDS,APAR INDUSTRIES LTD.,      1284.05,      1290.35,      1455.00,      1290.35,      1435.55,                391845054.35,279846,N, ,24971,      1455.00,       556.25
N,EQ,APCL,ANJANI PORTLAND CEM LTD,       237.25,       241.95,       245.55,       240.10,       240.55,                  1738629.40,7190,N, ,387,       426.35,       181.55
N,EQ,APCOTEXIND,APCOTEX INDUSTRIES LIMITE,       567.25,       576.20,       584.60,       567.25,       580.70,                 54778709.70,95299,N, ,5135,       679.00,       308.25
